year,race_name,circuitId,driverId,constructorId,quali_position,race_position,grid,q1,q2,q3,laps,statusId
2016,Australian Grand Prix,1,807,10,10,7.0,10,1:26.550,1:25.865,,57,1
2016,Australian Grand Prix,1,822,3,11,8.0,16,1:27.135,1:25.961,,57,1
2016,Australian Grand Prix,1,4,1,12,,11,1:26.537,1:26.125,,16,4
2016,Australian Grand Prix,1,18,1,13,14.0,12,1:26.740,1:26.304,,56,11
2016,Australian Grand Prix,1,835,4,14,11.0,13,1:27.241,1:27.601,,57,1
2016,Australian Grand Prix,1,825,4,15,12.0,14,1:27.297,1:27.742,,57,1
2016,Australian Grand Prix,1,828,15,16,,15,1:27.435,,,38,5
2016,Australian Grand Prix,1,831,15,17,15.0,17,1:27.958,,,56,11
2016,Australian Grand Prix,1,826,9,18,,18,1:28.006,,,0,31
2016,Australian Grand Prix,1,154,210,19,6.0,19,1:28.322,,,57,1
2016,Australian Grand Prix,1,821,210,20,,20,1:29.606,,,16,4
2016,Australian Grand Prix,1,837,209,21,,22,1:29.627,,,17,26
2016,Australian Grand Prix,1,836,209,22,16.0,21,1:29.642,,,56,11
2016,Bahrain Grand Prix,3,1,131,1,3.0,1,1:31.391,1:30.039,1:29.493,57,1
2016,Bahrain Grand Prix,3,3,131,2,1.0,2,1:31.325,1:30.535,1:29.570,57,1
2016,Bahrain Grand Prix,3,20,6,3,,3,1:31.636,1:30.409,1:30.012,0,5
2016,Bahrain Grand Prix,3,8,6,4,2.0,4,1:31.685,1:30.559,1:30.244,57,1
2016,Bahrain Grand Prix,3,817,9,5,4.0,5,1:31.403,1:31.122,1:30.854,57,1
2016,Bahrain Grand Prix,3,822,3,6,9.0,6,1:31.672,1:30.931,1:31.153,56,11
2016,Bahrain Grand Prix,3,13,3,7,8.0,7,1:32.045,1:31.374,1:31.155,56,11
2016,Bahrain Grand Prix,3,807,10,8,15.0,8,1:31.987,1:31.604,1:31.620,56,11
2016,Bahrain Grand Prix,3,154,210,9,5.0,9,1:32.005,1:31.756,,57,1
2016,Bahrain Grand Prix,3,830,5,10,6.0,10,1:31.888,1:31.772,,57,1
2016,Bahrain Grand Prix,3,832,5,11,,11,1:31.716,1:31.816,,29,31
2016,Bahrain Grand Prix,3,838,1,12,10.0,12,1:32.472,1:31.934,,56,11
2016,Bahrain Grand Prix,3,821,210,13,,13,1:32.118,1:31.945,,9,31
2016,Bahrain Grand Prix,3,18,1,14,,14,1:31.976,1:31.998,,6,131
2016,Bahrain Grand Prix,3,826,9,15,7.0,15,1:32.559,1:32.241,,56,11
2016,Bahrain Grand Prix,3,836,209,16,13.0,16,1:32.806,,,56,11
2016,Bahrain Grand Prix,3,828,15,17,12.0,17,1:32.840,,,56,11
2016,Bahrain Grand Prix,3,815,10,18,16.0,18,1:32.911,,,56,11
2016,Bahrain Grand Prix,3,825,4,19,11.0,22,1:33.181,,,56,11
2016,Bahrain Grand Prix,3,835,4,20,,19,1:33.438,,,0,9
2016,Bahrain Grand Prix,3,837,209,21,17.0,20,1:34.190,,,56,11
2016,Bahrain Grand Prix,3,831,15,22,14.0,21,1:34.388,,,56,11
2016,Chinese Grand Prix,17,3,131,1,1.0,1,1:37.669,1:36.240,1:35.402,56,1
2016,Chinese Grand Prix,17,817,9,2,4.0,2,1:37.672,1:36.815,1:35.917,56,1
2016,Chinese Grand Prix,17,8,6,3,5.0,3,1:37.347,1:36.118,1:35.972,56,1
2016,Chinese Grand Prix,17,20,6,4,2.0,4,1:37.001,1:36.183,1:36.246,56,1
2016,Chinese Grand Prix,17,822,3,5,10.0,5,1:37.537,1:36.831,1:36.296,56,1
2016,Chinese Grand Prix,17,826,9,6,3.0,6,1:37.719,1:36.948,1:36.399,56,1
2016,Chinese Grand Prix,17,815,10,7,11.0,7,1:38.096,1:37.149,1:36.865,56,1
2016,Chinese Grand Prix,17,832,5,8,9.0,8,1:37.656,1:37.204,1:36.881,56,1
2016,Chinese Grand Prix,17,830,5,9,8.0,9,1:38.181,1:37.265,1:37.194,56,1
2016,Chinese Grand Prix,17,807,10,10,15.0,13,1:38.165,1:37.333,,55,11
2016,Chinese Grand Prix,17,13,3,11,6.0,10,1:38.016,1:37.347,,56,1
2016,Chinese Grand Prix,17,4,1,12,12.0,11,1:38.451,1:38.826,,56,1
2016,Chinese Grand Prix,17,18,1,13,13.0,12,1:37.593,1:39.093,,56,1
2016,Chinese Grand Prix,17,154,210,14,19.0,14,1:38.425,1:39.830,,55,11
2016,Chinese Grand Prix,17,828,15,15,16.0,15,1:38.321,1:40.742,,55,11
2016,Chinese Grand Prix,17,831,15,16,20.0,16,1:38.654,1:42.430,,55,11
2016,Chinese Grand Prix,17,825,4,17,17.0,17,1:38.673,,,55,11
2016,Chinese Grand Prix,17,821,210,18,14.0,18,1:38.770,,,55,11
2016,Chinese Grand Prix,17,835,4,19,22.0,19,1:39.528,,,55,11
2016,Chinese Grand Prix,17,837,209,20,21.0,20,1:40.264,,,55,11
2016,Chinese Grand Prix,17,836,209,21,18.0,21,,,,55,11
2016,Chinese Grand Prix,17,1,131,22,7.0,22,,,,56,1
2016,Russian Grand Prix,71,3,131,1,1.0,1,1:36.119,1:35.337,1:35.417,53,1
2016,Russian Grand Prix,71,20,6,2,,7,1:36.555,1:36.623,1:36.123,0,4
2016,Russian Grand Prix,71,822,3,3,4.0,2,1:37.746,1:37.140,1:36.536,53,1
2016,Russian Grand Prix,71,8,6,4,3.0,3,1:36.976,1:36.741,1:36.663,53,1
2016,Russian Grand Prix,71,13,3,5,5.0,4,1:37.753,1:37.230,1:37.016,53,1
2016,Russian Grand Prix,71,817,9,6,11.0,5,1:38.091,1:37.569,1:37.125,52,11
2016,Russian Grand Prix,71,815,10,7,9.0,6,1:38.006,1:37.282,1:37.212,52,11
2016,Russian Grand Prix,71,826,9,8,15.0,8,1:38.265,1:37.606,1:37.459,52,11
2016,Russian Grand Prix,71,830,5,9,,9,1:38.123,1:37.510,1:37.583,33,131
2016,Russian Grand Prix,71,1,131,10,2.0,10,1:36.006,1:35.820,,53,1
2016,Russian Grand Prix,71,832,5,11,12.0,11,1:37.784,1:37.652,,52,11
2016,Russian Grand Prix,71,18,1,12,10.0,12,1:38.332,1:37.701,,52,11
2016,Russian Grand Prix,71,807,10,13,,13,1:38.562,1:37.771,,0,4
2016,Russian Grand Prix,71,4,1,14,6.0,14,1:37.971,1:37.807,,52,11
2016,Russian Grand Prix,71,154,210,15,8.0,15,1:38.383,1:38.055,,52,11
2016,Russian Grand Prix,71,821,210,16,17.0,16,1:38.678,1:38.115,,52,11
2016,Russian Grand Prix,71,825,4,17,7.0,17,1:38.914,,,52,11
2016,Russian Grand Prix,71,835,4,18,13.0,18,1:39.009,,,52,11
2016,Russian Grand Prix,71,831,15,19,16.0,19,1:39.018,,,52,11
2016,Russian Grand Prix,71,836,209,20,18.0,20,1:39.399,,,51,12
2016,Russian Grand Prix,71,837,209,21,,21,1:39.463,,,0,4
2016,Russian Grand Prix,71,828,15,22,14.0,22,1:39.519,,,52,11
2016,Spanish Grand Prix,4,1,131,1,,1,1:23.214,1:22.159,1:22.000,0,4
2016,Spanish Grand Prix,4,3,131,2,,2,1:23.002,1:22.759,1:22.280,0,4
2016,Spanish Grand Prix,4,817,9,3,4.0,3,1:23.749,1:23.585,1:22.680,66,1
2016,Spanish Grand Prix,4,830,9,4,1.0,4,1:23.578,1:23.178,1:23.087,66,1
2016,Spanish Grand Prix,4,8,6,5,2.0,5,1:23.796,1:23.504,1:23.113,66,1
2016,Spanish Grand Prix,4,20,6,6,3.0,6,1:24.124,1:23.688,1:23.334,66,1
2016,Spanish Grand Prix,4,822,3,7,5.0,7,1:24.251,1:24.023,1:23.522,66,1
2016,Spanish Grand Prix,4,832,5,8,6.0,8,1:24.496,1:24.077,1:23.643,66,1
2016,Spanish Grand Prix,4,815,10,9,7.0,9,1:24.698,1:24.003,1:23.782,66,1
2016,Spanish Grand Prix,4,4,1,10,,10,1:24.578,1:24.192,1:23.981,45,5
2016,Spanish Grand Prix,4,807,10,11,,11,1:24.463,1:24.203,,20,5
2016,Spanish Grand Prix,4,18,1,12,9.0,12,1:24.583,1:24.348,,65,11
2016,Spanish Grand Prix,4,826,5,13,10.0,13,1:24.696,1:24.445,,65,11
2016,Spanish Grand Prix,4,154,210,14,,14,1:24.716,1:24.480,,56,5
2016,Spanish Grand Prix,4,825,4,15,14.0,15,1:24.669,1:24.625,,65,11
2016,Spanish Grand Prix,4,821,210,16,11.0,16,1:24.406,1:24.778,,65,11
2016,Spanish Grand Prix,4,835,4,17,13.0,17,1:24.903,,,65,11
2016,Spanish Grand Prix,4,13,3,18,8.0,18,1:24.941,,,66,1
2016,Spanish Grand Prix,4,828,15,19,12.0,19,1:25.202,,,65,11
2016,Spanish Grand Prix,4,831,15,20,15.0,20,1:25.579,,,65,11
2016,Spanish Grand Prix,4,836,209,21,16.0,21,1:25.745,,,65,11
2016,Spanish Grand Prix,4,837,209,22,17.0,22,1:25.939,,,65,11
2016,Monaco Grand Prix,6,817,9,1,2.0,1,1:14.912,1:14.357,1:13.622,78,1
2016,Monaco Grand Prix,6,3,131,2,7.0,2,1:14.873,1:14.043,1:13.791,78,1
2016,Monaco Grand Prix,6,1,131,3,1.0,3,1:14.826,1:14.056,1:13.942,78,1
2016,Monaco Grand Prix,6,20,6,4,4.0,4,1:14.610,1:14.318,1:14.552,78,1
2016,Monaco Grand Prix,6,807,10,5,6.0,5,1:15.333,1:14.989,1:14.726,78,1
2016,Monaco Grand Prix,6,8,6,6,,11,1:15.499,1:14.789,1:14.732,10,3
2016,Monaco Grand Prix,6,832,5,7,8.0,6,1:15.467,1:14.805,1:14.749,77,11
2016,Monaco Grand Prix,6,815,10,8,3.0,7,1:15.328,1:14.937,1:14.902,78,1
2016,Monaco Grand Prix,6,826,5,9,,8,1:15.384,1:14.794,1:15.273,18,3
2016,Monaco Grand Prix,6,4,1,10,5.0,9,1:15.504,1:15.107,1:15.363,78,1
2016,Monaco Grand Prix,6,822,3,11,12.0,10,1:15.521,1:15.273,,77,11
2016,Monaco Grand Prix,6,821,210,12,11.0,12,1:15.592,1:15.293,,77,11
2016,Monaco Grand Prix,6,18,1,13,9.0,13,1:15.554,1:15.352,,77,11
2016,Monaco Grand Prix,6,13,3,14,10.0,14,1:15.710,1:15.385,,77,11
2016,Monaco Grand Prix,6,154,210,15,13.0,15,1:15.465,1:15.571,,76,12
2016,Monaco Grand Prix,6,825,4,16,,16,1:16.253,1:16.058,,32,31
2016,Monaco Grand Prix,6,828,15,17,,17,1:16.299,,,51,4
2016,Monaco Grand Prix,6,835,4,18,,18,1:16.586,,,7,3
2016,Monaco Grand Prix,6,837,209,19,15.0,19,1:17.295,,,74,14
2016,Monaco Grand Prix,6,836,209,20,14.0,20,1:17.452,,,76,12
2016,Monaco Grand Prix,6,830,9,21,,0,1:22.467,,,34,3
2016,Monaco Grand Prix,6,831,15,22,,0,,,,48,31
2016,Canadian Grand Prix,7,1,131,1,1.0,1,1:14.121,1:13.076,1:12.812,70,1
2016,Canadian Grand Prix,7,3,131,2,5.0,2,1:13.714,1:13.094,1:12.874,70,1
2016,Canadian Grand Prix,7,20,6,3,2.0,3,1:13.925,1:13.857,1:12.990,70,1
2016,Canadian Grand Prix,7,817,9,4,7.0,4,1:14.030,1:13.540,1:13.166,70,1
2016,Canadian Grand Prix,7,830,9,5,4.0,5,1:14.601,1:13.793,1:13.414,70,1
2016,Canadian Grand Prix,7,8,6,6,6.0,6,1:14.477,1:13.849,1:13.579,70,1
2016,Canadian Grand Prix,7,822,3,7,3.0,7,1:14.389,1:13.791,1:13.670,70,1
2016,Canadian Grand Prix,7,13,3,8,,8,1:14.815,1:13.864,1:13.769,35,31
2016,Canadian Grand Prix,7,807,10,9,8.0,9,1:14.663,1:14.166,1:13.952,69,11
2016,Canadian Grand Prix,7,4,1,10,11.0,10,1:15.026,1:14.260,1:14.338,69,11
2016,Canadian Grand Prix,7,815,10,11,10.0,11,1:14.814,1:14.317,,69,11
2016,Canadian Grand Prix,7,18,1,12,,12,1:14.755,1:14.437,,9,131
2016,Canadian Grand Prix,7,826,5,13,12.0,15,1:14.829,1:14.457,,69,11
2016,Canadian Grand Prix,7,821,210,14,13.0,13,1:15.148,1:14.571,,68,12
2016,Canadian Grand Prix,7,154,210,15,14.0,14,1:15.444,1:14.803,,68,12
2016,Canadian Grand Prix,7,832,5,16,9.0,20,1:14.714,1:21.956,,69,11
2016,Canadian Grand Prix,7,835,4,17,,16,1:15.459,,,16,31
2016,Canadian Grand Prix,7,836,209,18,17.0,17,1:15.599,,,68,12
2016,Canadian Grand Prix,7,828,15,19,15.0,21,1:15.635,,,68,12
2016,Canadian Grand Prix,7,831,15,20,18.0,18,1:16.663,,,68,12
2016,Canadian Grand Prix,7,837,209,21,19.0,19,1:17.052,,,68,12
2016,European Grand Prix,73,3,131,1,1.0,1,1:43.685,1:42.520,1:42.758,51,1
2016,European Grand Prix,73,815,10,2,3.0,7,1:44.462,1:43.939,1:43.515,51,1
2016,European Grand Prix,73,817,9,3,7.0,2,1:44.570,1:44.141,1:43.966,51,1
2016,European Grand Prix,73,20,6,4,2.0,3,1:45.062,1:44.461,1:43.966,51,1
2016,European Grand Prix,73,8,6,5,4.0,4,1:44.936,1:44.533,1:44.269,51,1
2016,European Grand Prix,73,13,3,6,10.0,5,1:45.494,1:44.696,1:44.483,51,1
2016,European Grand Prix,73,826,5,7,,6,1:44.694,1:44.687,1:44.717,6,22
2016,European Grand Prix,73,822,3,8,6.0,8,1:44.706,1:44.477,1:45.246,51,1
2016,European Grand Prix,73,830,9,9,8.0,9,1:44.939,1:44.387,1:45.570,51,1
2016,European Grand Prix,73,1,131,10,5.0,10,1:44.259,1:43.526,2:01.954,51,1
2016,European Grand Prix,73,154,210,11,13.0,11,1:45.507,1:44.755,,50,11
2016,European Grand Prix,73,807,10,12,9.0,12,1:44.860,1:44.824,,51,1
2016,European Grand Prix,73,832,5,13,,18,1:44.827,1:45.000,,31,22
2016,European Grand Prix,73,4,1,14,,13,1:45.525,1:45.270,,42,6
2016,European Grand Prix,73,821,210,15,16.0,14,1:45.300,1:45.349,,50,11
2016,European Grand Prix,73,831,15,16,12.0,15,1:45.549,1:46.048,,50,11
2016,European Grand Prix,73,837,209,17,18.0,16,1:45.665,,,49,12
2016,European Grand Prix,73,836,209,18,,17,1:45.750,,,39,23
2016,European Grand Prix,73,18,1,19,11.0,19,1:45.804,,,51,1
2016,European Grand Prix,73,828,15,20,17.0,20,1:46.231,,,50,11
2016,European Grand Prix,73,825,4,21,14.0,22,1:46.348,,,50,11
2016,European Grand Prix,73,835,4,22,15.0,21,1:46.394,,,50,11
2016,Austrian Grand Prix,70,1,131,1,1.0,1,1:06.947,1:06.228,1:07.922,71,1
2016,Austrian Grand Prix,70,3,131,2,4.0,6,1:06.516,1:06.403,1:08.465,71,1
2016,Austrian Grand Prix,70,807,10,3,19.0,2,1:07.385,1:07.257,1:09.285,64,23
2016,Austrian Grand Prix,70,20,6,4,,9,1:06.761,1:06.602,1:09.781,26,27
2016,Austrian Grand Prix,70,18,1,5,6.0,3,1:07.653,1:07.572,1:09.900,71,1
2016,Austrian Grand Prix,70,8,6,6,3.0,4,1:07.240,1:06.940,1:09.901,71,1
2016,Austrian Grand Prix,70,817,9,7,5.0,5,1:07.500,1:06.840,1:09.980,71,1
2016,Austrian Grand Prix,70,822,3,8,9.0,7,1:07.148,1:06.911,1:10.440,70,11
2016,Austrian Grand Prix,70,830,9,9,2.0,8,1:07.131,1:06.866,1:11.153,71,1
2016,Austrian Grand Prix,70,13,3,10,20.0,0,1:07.419,1:07.145,1:11.977,63,23
2016,Austrian Grand Prix,70,821,210,11,11.0,11,1:07.660,1:07.578,,70,11
2016,Austrian Grand Prix,70,836,209,12,10.0,12,1:07.565,1:07.700,,70,11
2016,Austrian Grand Prix,70,154,210,13,7.0,13,1:07.662,1:07.850,,71,1
2016,Austrian Grand Prix,70,4,1,14,18.0,14,1:07.671,1:08.154,,64,84
2016,Austrian Grand Prix,70,832,5,15,8.0,15,1:07.618,,,71,1
2016,Austrian Grand Prix,70,815,10,16,17.0,16,1:07.657,,,69,23
2016,Austrian Grand Prix,70,825,4,17,14.0,17,1:07.941,,,70,11
2016,Austrian Grand Prix,70,835,4,18,12.0,19,1:07.965,,,70,11
2016,Austrian Grand Prix,70,837,209,19,16.0,20,1:08.026,,,70,11
2016,Austrian Grand Prix,70,826,5,20,,0,1:08.409,,,2,31
2016,Austrian Grand Prix,70,828,15,21,15.0,18,1:08.418,,,70,11
2016,Austrian Grand Prix,70,831,15,22,13.0,21,1:08.446,,,70,11
2016,British Grand Prix,9,1,131,1,1.0,1,1:30.739,1:29.243,1:29.287,52,1
2016,British Grand Prix,9,3,131,2,3.0,2,1:30.724,1:29.970,1:29.606,52,1
2016,British Grand Prix,9,830,9,3,2.0,3,1:31.305,1:30.697,1:30.313,52,1
2016,British Grand Prix,9,817,9,4,4.0,4,1:31.684,1:31.319,1:30.618,52,1
